"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLCO1B1",1.0161845122905,7.13541557849162,10.7224565605748,1.81805288545854e-23,9.18838482885317e-23,41.9920488908539
"EPSTI1",1.24047623463687,12.2219460642458,10.7167653936469,1.90487413944459e-23,9.62173929909798e-23,41.9457357212016
"RNF183",-1.84744638156424,7.56281844497207,-10.7088656709772,2.03226013942611e-23,1.02362728397002e-22,41.8814709535985
"TTR",-1.84283889217877,7.00188872039106,-10.7066681849645,2.06917738572029e-23,1.04192868020814e-22,41.8635986091275
"CNTN2",-1.33412238044693,5.47129454608939,-10.7050308830401,2.09711646115734e-23,1.05570011326372e-22,41.8502835222268
"DLX5",1.62764642290503,10.8985931410615,10.7025211894599,2.14067190212451e-23,1.07732294995495e-22,41.8298758971328
"PITPNM3",-1.22677053631285,9.52558583463687,-10.6907672327158,2.35693541824504e-23,1.18349654381614e-22,41.734331289402
"CT47A12",-1.69263752960894,9.47413246871508,-10.6843969011981,2.48308294326418e-23,1.24439399056383e-22,41.6825713647594
"CCDC87",1.1013193122905,4.73033137346369,10.6813335484181,2.54611255097912e-23,1.27526656641872e-22,41.6576868425589
"GAL",1.09669292709497,10.8799306110335,10.6694905293597,2.80510999424506e-23,1.40184960483563e-22,41.5615172984411
"DIXDC1",-1.12113451675978,11.4994966243017,-10.6604256753106,3.02090384527079e-23,1.50800687068137e-22,41.4879448690274
"FA2H",-1.67690812653632,9.93928042555866,-10.6518868466361,3.23924293032904e-23,1.61339735594166e-22,41.4186715136752
"RIMS2",1.49782318100559,7.62223789776536,10.64692988189,3.3731178398062e-23,1.67820822483376e-22,41.378470163436
"AFF2",1.11535570321229,6.12305005174581,10.6414006327184,3.52894733550097e-23,1.75427326411257e-22,41.3336390407961
"KLF5",-1.14842689944134,14.3957971145251,-10.6359793959873,3.68867759418451e-23,1.83265798471067e-22,41.2896954645148
"ABRA",-1.13486249944134,6.05034074636871,-10.6304651960255,3.85852055496058e-23,1.9154454245358e-22,41.2450103241302
"RHOD",-1.336039575419,13.488061027933,-10.622698286821,4.11101467559386e-23,2.03852532541369e-22,41.1820905339501
"GPR15LG",-1.9787953547486,13.4718517053073,-10.6112562538868,4.51319808844351e-23,2.23423916440356e-22,41.0894423135632
"ROS1",1.35643584450652,6.17272224981378,10.6083447944345,4.62163036290404e-23,2.28601993005812e-22,41.065876031134
"PARD3B",-1.03281464916201,9.61992575921788,-10.6068694167758,4.67756303145449e-23,2.31304651314888e-22,41.053935145214
"EMILIN2",1.21347672513966,10.9128785173184,10.5987247015187,4.99866645144047e-23,2.46705706816954e-22,40.9880320029936
"ZNF790",-1.06305691787709,8.11540667905028,-10.5980028321161,5.0281616367475e-23,2.48092962854802e-22,40.9821922602133
"MREG",-1.0749952416201,11.9580730202514,-10.5954716621557,5.13295741309303e-23,2.53054234538539e-22,40.9617173756971
"DDX39A",1.05619025837989,13.0038101515363,10.5863746907914,5.52783531079692e-23,2.72296508865089e-22,40.8881522461146
"IFI44L",1.80056916201117,10.2010528307263,10.5804243707853,5.80231442457289e-23,2.85502601919975e-22,40.8400513071049
"CX3CR1",-1.59719988212291,8.72768581368715,-10.571831314944,6.22277497380143e-23,3.05938848766939e-22,40.7706122091086
"ISL2",1.05836426201117,7.29876931592179,10.5705146328859,6.28982315384179e-23,3.09065321235204e-22,40.7599749341848
"UCP3",-1.60219829608939,12.9111891703911,-10.5663815448373,6.50498898506826e-23,3.19374781737389e-22,40.726588869033
"CHSY3",1.08355091675978,8.58363061312849,10.5627510286525,6.70001824833848e-23,3.28769619725054e-22,40.6972681234689
"DGKB",-1.46249726117318,6.37852112192737,-10.5578050560274,6.97509795282363e-23,3.41986299298803e-22,40.6573320358993
"OSTF1",-1.07626624301676,13.4603421019553,-10.5515733691393,7.33772057675542e-23,3.59371495716997e-22,40.6070285223694
"CHST2",1.53196818435754,10.934044850838,10.5437249284751,7.82119467727709e-23,3.82526354929664e-22,40.5436965085704
"SKP2",1.01837979888268,12.1734175055866,10.54160331933,7.95723968505793e-23,3.88861172150126e-22,40.5265807172961
"PRB1",-1.26135631927374,11.0158820981844,-10.5200698834074,9.47834360505174e-23,4.6231157272963e-22,40.3529656692715
"RHD",-1.30745641284916,7.43148917905028,-10.5051166568772,1.07013997893098e-22,5.20264301798303e-22,40.2325146545081
"TMEM92",1.04853696312849,7.40627115027933,10.5002783601562,1.11297829919862e-22,5.40796790531553e-22,40.1935607291159
"ZPLD1",1.04056414720671,4.32298321801676,10.4997058656822,1.11815863186366e-22,5.43166357672827e-22,40.1889521116385
"SLC35G2",1.10224114078212,8.62376690111732,10.4987978633897,1.12642406764226e-22,5.46884388540975e-22,40.1816429080689
"HENMT1",1.05333689217877,9.78076115335196,10.4987550860434,1.12681495907356e-22,5.46925708493615e-22,40.1812985688308
"RHPN1",1.00475866759776,10.1772306159218,10.4954908314424,1.15704424281689e-22,5.61141359192595e-22,40.1550249203817
"SHCBP1",1.27493856480447,10.0782377723464,10.4673454314461,1.45347416103019e-22,7.02617266059083e-22,39.9286657531084
"C2",1.00767645391062,11.1927883400838,10.4671141597098,1.45619892112453e-22,7.03744228674235e-22,39.9268070924843
"NOS2",1.40876567290503,5.76212233114525,10.4532574000008,1.62906489239725e-22,7.85376136534155e-22,39.8154845018915
"C3orf70",-1.15422388100558,8.79652603324022,-10.4486571620717,1.69084793046261e-22,8.14722685459436e-22,39.7785444641262
"SDR9C7",-1.60053450279329,11.1249623670391,-10.4410880681095,1.79761159160414e-22,8.65699540318568e-22,39.7177833404255
"NUAK2",-1.2960768452514,12.3710330455307,-10.4377433838349,1.84689852481994e-22,8.88956593512632e-22,39.6909412900364
"KLRB1",-1.62982249553073,9.8745303650838,-10.4302975635543,1.96149489185968e-22,9.43099398811887e-22,39.6312029738108
"SCGB1D4",-2.21944830223464,5.41108142877095,-10.3953715405886,2.6007095176571e-22,1.24242228720125e-21,39.3512943541261
"MYL2",-1.16757318268156,8.81396948072626,-10.3931682928472,2.64735798266276e-22,1.26436968966371e-21,39.3336537175858
"RAB42",1.01133123910615,8.93572155027933,10.3880010546044,2.76004930328543e-22,1.31713558800862e-21,39.2922893362448
"METTL24",-1.6778371603352,8.28700796117318,-10.3780185366751,2.99142926540741e-22,1.42641172596846e-21,39.2124094221188
"TNMD",-1.03822702011173,4.08271284022346,-10.3772747441587,3.00942157145942e-22,1.43460858814294e-21,39.2064592656411
"AQP5",-1.01942335195531,10.7129760083799,-10.3765699973417,3.02656857135511e-22,1.44239822721176e-21,39.2008216772487
"GPC2",1.37142282625698,6.94273710586592,10.376104647058,3.03794406523923e-22,1.44704840348519e-21,39.1970992431124
"PPP1R14C",1.37215228324023,11.0611461405028,10.3657132097953,3.30332786367576e-22,1.57136495132193e-21,39.1139994268295
"PLPP2",1.06931045642458,12.5958515203911,10.360641485863,3.4410953822899e-22,1.6355947915928e-21,39.0734574221159
"PRR4",-1.94956690726257,9.37277434944134,-10.357287181545,3.53533285145417e-22,1.6790484169174e-21,39.0466498997471
"MXRA5",1.21180985586592,11.8102351290503,10.3569030909715,3.54628600742495e-22,1.68380333232818e-21,39.0435805561303
"TNFRSF11A",-1.11341044357542,8.09225240167598,-10.3551666488133,3.59622668262226e-22,1.70660945729323e-21,39.0297050718429
"RECQL4",1.10327440782123,12.7778446005587,10.3472200484546,3.83383941934754e-22,1.81647819481987e-21,38.9662217890979
"GIMAP7",-1.03850987290502,12.2861704755587,-10.3388207506998,4.10196138656347e-22,1.941457564437e-21,38.8991507041213
"RGS17",-1.43679757206704,7.77810338715084,-10.3242123582964,4.61340675553723e-22,2.17546515237382e-21,38.7825683355375
"MCM10",1.09015538435754,9.38166542793296,10.3172597313249,4.87860226815255e-22,2.29749026245857e-21,38.7271142717944
"CEACAM8",-1.08827487709497,7.07650103854749,-10.2959368161187,5.7901029637883e-22,2.71958460111128e-21,38.5571696515626
"HRC",-1.36931942178771,10.8596854231844,-10.2846383990649,6.33973396130521e-22,2.97383901473656e-21,38.4671983588824
"CPEB1",-1.04902364972067,7.66839243379888,-10.2759784313231,6.7958383700222e-22,3.18444760508821e-21,38.3982739862547
"P2RY6",1.26262280614525,10.3376298120112,10.2733451615036,6.94088575367584e-22,3.25071177245997e-21,38.3773221711569
"KRT24",-1.75580369832402,12.4029423994413,-10.2700551730473,7.12643615336645e-22,3.33673918950556e-21,38.351149245327
"MS4A2",-1.23477224301676,9.02736084972067,-10.2668862149913,7.30981814213724e-22,3.42081128441305e-21,38.3259434871834
"KLF15",-1.1510159877095,5.05052963184358,-10.2538210412091,8.11670742654546e-22,3.79444404158892e-21,38.2220685839076
"TMSB15A",1.76607338100559,7.00228670726257,10.2376673156827,9.23762757954133e-22,4.31057153372492e-21,38.0937382720684
"SKA3",1.15295201843576,10.2173491013966,10.2324923809981,9.62826978902015e-22,4.48700451918745e-21,38.0526504237651
"P2RY2",-1.1711276424581,11.6024048994413,-10.2299478554593,9.82632480321533e-22,4.57811006591064e-21,38.0324516308178
"FOXE1",1.31907432178771,11.691138950838,10.2286144401922,9.93172305798235e-22,4.62601038060084e-21,38.021867899088
"ZG16B",-2.72708550726257,10.9064842798883,-10.223695947527,1.03303038554915e-21,4.80665491049224e-21,37.9828348474546
"PDE1A",-1.04349644776537,9.18707320153631,-10.2207407761208,1.05773834973819e-21,4.91906087452346e-21,37.9593876332346
"CLDN11",-1.59276218938547,9.97185295837989,-10.2170759493094,1.08919662450036e-21,5.06404232539992e-21,37.9303149781043
"SCN4B",-1.18270180502793,9.44546663575419,-10.2131975696232,1.12350070622043e-21,5.21946328089836e-21,37.89955447916
"PGLYRP3",-1.91498420167597,11.4122937388268,-10.2117296933412,1.13676215978292e-21,5.27696028805535e-21,37.8879140240802
"CCR8",1.42906547374302,7.38244669441341,10.2086139361639,1.16542889816025e-21,5.40582501880037e-21,37.8632087057935
"SCGB1D1",-2.4139584027933,6.32313300251397,-10.2080255811801,1.17092216259387e-21,5.42989727771688e-21,37.8585440145019
"KRTAP29-1",-1.01409301005587,9.87520141284916,-10.2047839336874,1.20165281422076e-21,5.5651895999877e-21,37.8328457152072
"RIMS1",-1.39893760074488,5.41437059497207,-10.1983779277094,1.26475706436296e-21,5.85592670287234e-21,37.7820750547825
"FOXA1",-1.40970695642458,11.2568454988827,-10.1945705752981,1.30381105839567e-21,6.0305054539604e-21,37.751908294536
"DSG3",-1.42743824916201,14.7833028284916,-10.1896067523754,1.35653186241736e-21,6.27111111170766e-21,37.7125878146437
"ENSG00000267748",-1.37271398603352,14.8124603980447,-10.1892693380855,1.36019145940407e-21,6.2864042488117e-21,37.7099154010916
"GXYLT2",1.46300146201117,10.4389773231844,10.1890968709641,1.36206582476622e-21,6.29344080128353e-21,37.7085494331373
"NLGN3",-1.08613826871508,4.85582450865922,-10.1868938388637,1.38623521593223e-21,6.40346153723241e-21,37.69110217958
"PRR16",1.375497275419,8.35130651368715,10.1685788967399,1.60438376515675e-21,7.38912570311097e-21,37.5461348827075
"ALDH1L1",-1.26106789553073,8.84502096927374,-10.163566053334,1.66982074506701e-21,7.68169080408142e-21,37.5064821421715
"CNTN5",1.71192388938547,4.51145264748603,10.1419357694041,1.98395577328197e-21,9.10683435659164e-21,37.3355059173705
"TPPP",-1.31994019497206,10.9773520030726,-10.1386507139188,2.03654508097164e-21,9.3399090559638e-21,37.3095569302965
"NOS1AP",1.10315767793296,6.97354295572626,10.1291004084887,2.19742714019567e-21,1.00622585329083e-20,37.2341446271265
"GP2",-2.94345186368715,5.56567955977654,-10.1170191319195,2.41914467423089e-21,1.10661947936812e-20,37.1388035949958
"NKX6-1",-1.31114026480447,9.76170360782123,-10.1022972414282,2.7195536731883e-21,1.2424504980497e-20,37.0227094911842
"SERPINB10",-1.95075004134078,7.49895529664804,-10.0985983397973,2.80068288794032e-21,1.27853532755744e-20,36.9935554592933
"CLEC18B",-1.30428246927374,8.98723458212291,-10.0980300430645,2.81335878107496e-21,1.28399426277894e-20,36.9890767817203
"NKD2",1.1068551547486,10.3615359259777,10.0953346585217,2.87425989013829e-21,1.31111992846247e-20,36.9678366996361
"MS4A1",-2.22977991620112,6.8203096150838,-10.0889549830393,3.02367365534204e-21,1.37751979112195e-20,36.9175764062326
"KLHL31",1.15255329050279,6.51869199664804,10.0880774616245,3.04482010732871e-21,1.38680041863207e-20,36.9106645149027
"CALB1",2.79404499692738,7.48685616717877,10.069853556336,3.51873708681278e-21,1.60020675145521e-20,36.7671979956687
"DMRT2",1.6586752202514,5.8499607577514,10.0690292600366,3.54182457272491e-21,1.60988753005738e-20,36.7607122089475
"NCF2",1.1281272698324,10.8254788567039,10.0659550689852,3.62926341269759e-21,1.64837494666097e-20,36.7365262638289
"SPATA17",1.50454387206704,6.75087905837989,10.0569755691816,3.897133821492e-21,1.76689823906732e-20,36.6659044971158
"ALDH1A3",-1.01187242178771,11.3421047695531,-10.044679794362,4.29605280354716e-21,1.94480385837116e-20,36.5692583451275
"CASQ1",-1.01573164357542,6.4226346027933,-10.0414010884229,4.40910822879328e-21,1.9934608134529e-20,36.5434985690226
"FPR3",1.03257886592179,11.1101942765363,10.0389848213879,4.49431186052613e-21,2.03095659265716e-20,36.5245177333808
"AP4B1",-1.01703659553073,10.1248450703911,-10.017788023045,5.31542211558075e-21,2.39656264076827e-20,36.3581178064539
"GCSAML",-1.3603255077095,5.20149702513966,-9.99609387511025,6.31008433507957e-21,2.83858572477951e-20,36.1880189526284
"TMSB4Y",-1.17700440223464,7.28738085307263,-9.98256241674692,7.0219427133365e-21,3.15326305224044e-20,36.0820274191932
"TAGLN3",1.15001130502793,7.02682012290503,9.98150631341654,7.08074553962837e-21,3.17807314232856e-20,36.0737584093272
"HAMP",-1.42058152793296,11.5918260712291,-9.97842087609867,7.25535563486951e-21,3.25236318008211e-20,36.0496030885348
"OCSTAMP",1.00397173128492,4.42534054832402,9.96510866840493,8.05906463319984e-21,3.602710073217e-20,35.9454327861259
"IPCEF1",-1.04131630223464,7.69356091843575,-9.94820058628627,9.20845496776531e-21,4.10319944079348e-20,35.813237935135
"ESRRG",-1.32824279590317,8.22117018472998,-9.94686096216262,9.30619252054617e-21,4.14468524458388e-20,35.8027696151615
"TNS3",1.00883937039106,11.2079817410615,9.93704588339806,1.00544127523821e-20,4.46901656285057e-20,35.726095407366
"BDKRB1",-1.19386801396648,11.5892699120112,-9.93505838728065,1.02130436622671e-20,4.53614350492449e-20,35.7105745724978
"SAMD9",-1.20519665083799,13.8501559231844,-9.9293079070088,1.06861485055895e-20,4.73686374649253e-20,35.6656776475129
"CTLA4",1.0505488131285,9.70968492835195,9.92030169721848,1.14711999284491e-20,5.0785614336693e-20,35.5953913537031
"CERS4",-1.03184510335196,11.6697604902235,-9.92003183964715,1.14955860538472e-20,5.08809829643929e-20,35.5932858914423
"CDC25A",1.07678376145252,8.70011994664804,9.91812890293161,1.16690155483338e-20,5.16358268425279e-20,35.5784398704537
"CAPS",-1.06812358100559,10.4577186620112,-9.91200590104249,1.22448737265319e-20,5.40636414398295e-20,35.5306814617843
"SUCNR1",1.58192875195531,6.6757665452514,9.90479894400053,1.29589181081317e-20,5.7131675938389e-20,35.474489956896
"KLHL30",-1.26947007039106,6.76389757039106,-9.88754831534365,1.48404076818249e-20,6.53299364501896e-20,35.3400844448525
"MSRB3",-1.18498742290502,11.9067457578212,-9.88636311876367,1.49792086206286e-20,6.58923082608369e-20,35.3308550976315
"B3GALT5",-1.48759503640596,6.63077501429237,-9.88075744900405,1.56533660752436e-20,6.87564110073199e-20,35.2872112864883
"CYP2U1",-1.06969778715084,9.89735176731844,-9.87353480594921,1.65665719893911e-20,7.26427326801298e-20,35.2309991944764
"OLIG2",-1.01413620391062,5.49329473156425,-9.871891471316,1.67816264436783e-20,7.35676888655957e-20,35.2182128081628
"MMP8",1.28721223631285,4.34615873994413,9.87095213910243,1.69057944114224e-20,7.40938590646166e-20,35.2109046414668
"WT1",1.79850834413408,6.67686587094972,9.86210595664094,1.81208182578943e-20,7.93024113923901e-20,35.1420993939956
"LPL",1.56788327932961,8.92269965865922,9.85937471392986,1.85131844583332e-20,8.09799014971258e-20,35.1208630557927
"SIGLEC12",1.25316742067039,8.71486437402235,9.83702445149384,2.20575913420651e-20,9.6224897254677e-20,34.9472092911203
"IQCA1",1.27117745949721,7.95638715363128,9.83443463924904,2.25095704014568e-20,9.81248296857073e-20,34.9271020176816
"SLC6A11",-1.17785881620112,9.32709554553073,-9.8278861446988,2.36938603540452e-20,1.03086447650803e-19,34.8762731905968
"CHP2",1.4798090782123,8.95996755921788,9.81986314257303,2.52294238368751e-20,1.09633983174526e-19,34.8140259842457
"TFAP4",1.07349437039106,8.48452582821229,9.81953081061025,2.52951183546364e-20,1.09892758535591e-19,34.8114481885658
"CST6",-1.62120848351956,12.8569792171788,-9.81280174045052,2.66624416002801e-20,1.15748648170536e-19,34.7592637195985
"COL2A1",1.8815557896648,5.04798086885475,9.80871724999843,2.75279216380695e-20,1.19447939451361e-19,34.7275982524028
"MASP1",-1.08342704227188,7.05824644031657,-9.80787558525191,2.77097014533915e-20,1.20178399659399e-19,34.7210740993361
"RBM11",-1.56042449888268,6.72128698128492,-9.80226906806772,2.89513583627346e-20,1.25472254828173e-19,34.6776235147534
"SEMA3C",1.36564638938547,10.6995832472067,9.8016581544433,2.90899485421337e-20,1.26042349715262e-19,34.6728897938671
"CDH15",1.14080481396648,5.58456322318436,9.80113951823217,2.92081216651386e-20,1.26523725866473e-19,34.6688712270041
"SLC39A12",1.07101766536313,4.93103716117318,9.79726450281209,3.0106270178649e-20,1.30288107528506e-19,34.6388502044965
"RPL3L",1.53932735810056,6.47977120642458,9.788192368118,3.23176638005575e-20,1.39745213756987e-19,34.5685922638254
"PRH2",-1.64375732793296,9.46536729469274,-9.77265159356416,3.64867187440657e-20,1.57064127907668e-19,34.4483264668275
"G0S2",1.21772063463687,11.5343121539106,9.77084012175654,3.70061578493919e-20,1.59223511978404e-19,34.4343151969702
"KL",-1.383190875419,6.67764335055866,-9.76991383726395,3.72745993917603e-20,1.6033994341535e-19,34.4271512065697
"POTEC",1.01223886256983,7.51884824972067,9.7640130465229,3.9030635977232e-20,1.67772640011721e-19,34.3815230739956
"SPATA4",-1.11270868603352,5.92556081284916,-9.75994330847126,4.02893697785317e-20,1.73141678966559e-19,34.3500629712921
"NEK5",-1.01637852011173,7.43296013268156,-9.75953784367491,4.04169624184638e-20,1.735648955142e-19,34.3469290435671
"IDO1",1.47895525335195,10.4457678087989,9.75561679550766,4.16717285548386e-20,1.78781611161392e-19,34.3166262941792
"DEFB126",1.03684900446927,6.15029198826816,9.74278612219701,4.6054178735198e-20,1.97063406903768e-19,34.2175174654918
"NUDT11",1.39763515586592,7.79234766731844,9.73030545356995,5.07552575476964e-20,2.16971447537786e-19,34.1211851029231
"DAGLA",-1.79261479497207,5.97243201871508,-9.72011835228933,5.49430963433678e-20,2.34593511863804e-19,34.0426090892609
"L3MBTL4",-1.06285024692738,8.42867206843575,-9.70675120659338,6.09625018134186e-20,2.60108613414791e-19,33.9395774229726
"PANK1",-1.06922147374302,10.0034725709497,-9.69615922763227,6.61932825649782e-20,2.81955954264635e-19,33.8579951591454
"PAQR5",-1.45433734581006,9.94078013603352,-9.68510516342774,7.21275476601642e-20,3.06649231625789e-19,33.7729094224992
"PREX2",-1.08476749329609,7.67292705502793,-9.68424793613141,7.26092137027455e-20,3.08623668319227e-19,33.7663135188289
"SPOCK3",1.12641320726257,4.37054984441341,9.68332910994898,7.31290364616319e-20,3.10759312462045e-19,33.759244024933
"HOXA9",1.82551302094972,9.06579891913408,9.67803823091446,7.61950056786017e-20,3.23557424398735e-19,33.7185433969339
"MKX",-1.47012120837989,6.24696039972067,-9.66610240503118,8.35880787992939e-20,3.54194829993881e-19,33.626773794228
"HERC5",1.29043364078212,10.4279709053073,9.65297833681435,9.25408370758611e-20,3.91574500103821e-19,33.5259451240992
"CBR3",-1.26783616759776,12.0789491396648,-9.64803995666008,9.61506528210962e-20,4.06656556244532e-19,33.4880257550845
"TRPM2",1.13689204134078,6.8326124027933,9.63740184754921,1.04408422506245e-19,4.40851993613478e-19,33.4063798288011
"BPIFB6",-1.37297536536313,4.41340525586592,-9.62504847528257,1.14884174796176e-19,4.8405614850516e-19,33.3116361649923
"PLK5",-1.03738619301676,4.52244475740223,-9.62294571526364,1.16768421465067e-19,4.91647831055599e-19,33.2955162796261
"EPHB6",-1.16861219162011,10.0590147790503,-9.61933737797096,1.20073520234614e-19,5.05207006096519e-19,33.2678593951297
"TNFRSF13B",-1.40934833910615,7.25053070921788,-9.61494174438049,1.2422540175297e-19,5.22553042275075e-19,33.2341763871207
"BPIFB2",-3.40226218212291,9.20807138268156,-9.60224321680472,1.37037049308146e-19,5.75632847328676e-19,33.1369208264834
"PCDHGC5",1.01305492681564,7.41021130418994,9.60090645801094,1.38459729856928e-19,5.81335851695072e-19,33.1266872745259
"RADX",1.00175767150838,8.60289178631285,9.59447081305491,1.45516828984287e-19,6.10392589871708e-19,33.077431027192
"ENSG00000236543",-1.22930104469274,5.7181049396648,-9.58773231023341,1.53288679214014e-19,6.41638501385878e-19,33.0258777816033
"AMTN",2.16600384134078,9.62999054972067,9.56468963664851,1.83110168284314e-19,7.63606544633535e-19,32.8497511136684
"TMEM47",-1.0646010301676,10.9815374256983,-9.55759447661857,1.93402761100276e-19,8.05777261830781e-19,32.7955699723876
"FGF19",1.84248647821229,5.06973644916201,9.55435104711346,1.982970676765e-19,8.25783784042347e-19,32.7708099684965
"BCL2A1",1.55348993910615,10.4389478689944,9.54420714792236,2.1441124670531e-19,8.91229272268458e-19,32.6934047922424
"BLK",-1.09130388240223,6.3136520674581,-9.53223728222499,2.3510397885689e-19,9.75654238012608e-19,32.6021292255069
"OVOL1",-1.53324959832402,11.8528402120112,-9.52957537897838,2.39968455249252e-19,9.95610250658344e-19,32.5818403125297
"PRSS23",1.02109245121043,9.16317333100559,9.51584436795619,2.66692380858454e-19,1.10392499977651e-18,32.4772368829246
"AQP9",1.98075668882682,8.35263242541899,9.5143099876907,2.69856258631038e-19,1.11676285096593e-18,32.4655535068602
"RTP4",1.23819603854749,11.0379190444134,9.51075451583343,2.7733144595655e-19,1.14663667183977e-18,32.438485072531
"TMEM144",-1.14418415,9.43754231606145,-9.50122894471457,2.98386177258808e-19,1.23258801641904e-18,32.3659950536877
"RBM24",-1.46290490949721,6.74884088659218,-9.49633518140593,3.0981204884244e-19,1.27856444522286e-18,32.3287702088756
"TMC4",-1.10150520111732,11.8425424022346,-9.48851165973869,3.28986354034618e-19,1.35488140185659e-18,32.2692837686459
"DUOX2",-1.46351083351956,10.8053061860335,-9.48426341782018,3.39886654902735e-19,1.39912835663759e-18,32.236994417239
"CYP24A1",1.40349539888268,9.44448837793296,9.48349136391409,3.41905746141584e-19,1.40672926154504e-18,32.2311272459199
"PLIN5",-1.17075207765363,7.31617227067039,-9.47719015799183,3.58835888439222e-19,1.47441734450354e-18,32.1832523750727
"TMC7",1.0109659698324,7.52433538826816,9.46706915580299,3.8778610179095e-19,1.59190778440049e-18,32.1063957163396
"KCNK6",-1.16299084469274,11.4831165329609,-9.46372077877386,3.97864839544817e-19,1.6321583761694e-18,32.0809797441761
"CYP27C1",1.33652890670391,8.58725846899441,9.44050590249511,4.75259821709736e-19,1.94163937211063e-18,31.9049152525018
"CBLN1",-1.39001425083799,4.87287511312849,-9.43936249470036,4.7943571172462e-19,1.95825237266649e-18,31.8962502380356
"SOX10",-1.57563186927374,6.03849261564246,-9.43518277256424,4.95012708498464e-19,2.02049231040701e-18,31.8645807014274
"IL36B",-1.38840093743017,9.34600993072626,-9.43288667213581,5.03782388840055e-19,2.05536410136677e-18,31.8471868687471
"TESC",-1.12707646229051,9.72691132555866,-9.40562327894359,6.20464823754275e-19,2.52218950856113e-18,31.6408517934506
"NPSR1",1.0388266603352,6.09296768696462,9.40340409930748,6.31066070706611e-19,2.5641180692091e-18,31.6240724729114
"NBEA",-1.15171905363129,8.30365249497207,-9.40285497706293,6.33716891365234e-19,2.57430395615684e-18,31.619920903957
"SCRG1",-1.0561164292365,9.87556301852886,-9.40067667800406,6.44341607688924e-19,2.61627559480683e-18,31.6034535967578
"MT1H",-1.57929104189944,11.0346437337989,-9.40030880250531,6.46153288119766e-19,2.6224410508986e-18,31.6006727930237
"RAB36",-1.29093096368715,12.6965156494413,-9.39131045977174,6.92075245268723e-19,2.80309280726367e-18,31.5326740458499
"CLDN8",-2.01149887709497,7.53189217821229,-9.38551502109282,7.23350485242238e-19,2.928439741748e-18,31.4888999288684
"USH1G",-1.41213215307262,9.8697504547486,-9.37850005460199,7.630873121242e-19,3.08303132248779e-18,31.4359364027231
"LY6D",-1.49318058324022,14.2873358335196,-9.37790675131858,7.6654578522434e-19,3.09630485874493e-18,31.4314580205212
"C7orf33",1.0880250972067,5.75907963407821,9.34997759048822,9.48205960829433e-19,3.81715323326474e-18,31.2208375289024
"TPPP3",-1.24916319273743,13.4302583030726,-9.34511810274145,9.8391361101246e-19,3.95822736090168e-18,31.1842300151484
"LRRC31",-1.44731332960894,5.88436372849162,-9.34474872410436,9.86681723402963e-19,3.96847072291104e-18,31.1814478845491
"TRIM29",-1.21452686331471,14.4542947175047,-9.32799298283673,1.12071207987379e-18,4.50147232441557e-18,31.0553154867383
"RASEF",-1.09741862150838,9.86650061717877,-9.32241479292598,1.16922142853975e-18,4.69210107042e-18,31.0133551300764
"TBX20",2.10986829162011,5.52072371173184,9.30813412281305,1.30310609491043e-18,5.21417351533958e-18,30.9060027302945
"ZDHHC11B",-1.02715764413408,10.8980060617318,-9.28505469757073,1.55232223001808e-18,6.18646065198382e-18,30.7327202504673
"MEOX2",-1.57328071396648,8.92828064972067,-9.25329378890552,1.97419424892295e-18,7.82416094310568e-18,30.4946881508665
"UBQLNL",-1.10996058547486,5.06368762122905,-9.24866414135196,2.04451943083676e-18,8.09749214790662e-18,30.4600331502065
"IFI27",1.11832881471136,14.0180965293296,9.24725440299852,2.0664228410821e-18,8.18061950765703e-18,30.4494827434822
"SHE",-1.12570151424581,7.73876726522346,-9.24660384224274,2.07660904721469e-18,8.21730739346944e-18,30.4446143154493
"GNAT2",-1.05770003854749,7.48378424553073,-9.23906607305003,2.19832505653324e-18,8.69125595958301e-18,30.3882213101512
"SAMD15",1.21418908826816,6.66919090446927,9.23331898708168,2.29585479608826e-18,9.06682686748391e-18,30.3452441556733
"LIN28B",1.49714849944134,6.03778795810056,9.22639500723884,2.41906915124273e-18,9.53027992051265e-18,30.2934880079802
"C19orf84",1.05721966368715,5.91328853687151,9.22427770569123,2.45803991671998e-18,9.67954688473219e-18,30.277666147165
"CLEC9A",-1.33979277206704,7.05376109106145,-9.21298664488569,2.67661375959149e-18,1.05286812632622e-17,30.1933298374731
"C5AR1",1.33420600391061,9.20946825167598,9.20451877331185,2.85308137179021e-18,1.12080416024247e-17,30.1301226767531
"MGP",-1.0041408198324,13.215655521648,-9.19245303553851,3.12462343866658e-18,1.22505512547107e-17,30.0401219305455
"CALB2",-1.45149994469274,10.482918725419,-9.16050697338868,3.97362835868597e-18,1.54875390768048e-17,29.8021834961798
"ADAMDEC1",1.64882265586592,8.200482275419,9.16018766619349,3.98317641174862e-18,1.55179902636758e-17,29.7998078514653
"DACT1",1.31821973743017,9.3550270547486,9.15602265120682,4.10982328836915e-18,1.5993972875494e-17,29.7688248670073
"HCAR1",-1.01876172905028,5.79446070251397,-9.15388797960111,4.17627189579767e-18,1.62454978530311e-17,29.7529487299245
"SLAIN1",-1.2956152849162,9.53649709217877,-9.15164652192975,4.24719093412915e-18,1.65141863147465e-17,29.7362808744464
